id;F1;CodF1;F2a;F2b;F3_1;F4;F5;F6;F7;F8;A1;A2_1;A2_2;A2_3;A2_4;A3a_1;A3a_2;A4_1;A4_2;A4_3;A4_4;A4_5;A4_6;A4_7;A4_8;A4_9;A4_10;A4_11;A4_12;A4_13;A5;A6_1;A6_2;A6_3;A6_4;A6_5;A6_6;A6_7;A6_8;A6_9;A6_10;A6_11;A7_1;A7_2;A7_3;A7_4;A7_5;A7_6;A7_7;A7_8;A7_9;A7_10;A7_11;B1_1;B1_2;B1_3;B1_4;B1_5;B1_6;B1_7;B1_8;B1_9;B1_10;B1_11;B2_1;B2_2;B2_3;B3_1;B3_2;B3_3;B3_4;B3_5;B3_6;B4_1;B4_2;B4_3;B4_4
971;18;2;1;1;Alava;6;5;3;1;1;2;0;0;1;0;Clash of clans;Soul Knight;5;4;5;2;3;5;5;5;1;5;4;2;4;2;1;3;1;1;1;1;5;1;4;1;1;1;5;4;4;4;5;4;2;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
970;18;2;2;2;Beasain;6;3;3;1;1;2;0;0;1;0;Los sims;Subway surf;1;5;3;2;4;5;3;4;2;5;4;5;5;1;2;4;1;1;1;5;4;4;3;1;1;4;5;5;5;4;5;3;2;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
969;22;3;1;1;Aretxabaleta;6;2;4;2;1;4;0;0;1;0;Brawl stars;Clash of clans;5;2;2;2;2;1;1;1;1;5;2;4;1;1;5;1;1;4;1;2;4;2;4;1;1;1;2;1;2;1;5;5;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
968;23;3;2;2;Magán;4;1;4;1;1;1;0;0;1;1;Travel island;Block;4;3;4;3;4;5;1;2;1;4;4;1;4;1;4;1;1;1;1;1;1;1;1;1;1;1;4;2;1;1;1;2;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
964;19;2;2;2;madrid;4;6;3;1;1;2;0;0;1;0;colorwood sort;sudoku;4;3;3;3;2;5;1;1;1;4;4;4;3;1;4;3;1;2;1;1;1;1;4;1;1;2;4;4;5;1;3;3;3;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
962;23;3;2;2;Ciudad real;4;4;4;3;1;4;1;1;1;0;Brawl stars;Hay day;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;4;1;5;1;1;4;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
958;22;3;2;2;Valmojado;4;2;4;2;1;2;1;0;1;1;Minecraft;GTA;5;3;4;4;5;5;5;5;4;5;5;4;3;5;2;5;5;1;5;5;5;4;5;1;3;1;5;5;5;3;5;3;5;5;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
957;20;3;2;2;Alicante;2;5;3;1;1;1;0;0;1;0;Tetris;Parchis;3;3;2;2;2;4;1;2;1;4;4;3;3;1;2;1;1;1;1;1;4;2;2;1;1;2;4;4;4;1;3;2;2;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
955;20;3;1;1;Barcelona;1;6;3;1;1;3;0;0;1;0;Clash royale;Clash of clans;5;4;5;4;4;3;1;2;1;2;3;3;4;2;2;2;1;2;1;2;4;4;4;2;3;2;5;4;4;3;5;5;3;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
953;20;3;2;2;Jerez de la frontera;3;4;3;1;1;2;1;0;1;0;Valorant;Minecraft;5;4;5;5;3;5;5;3;3;5;5;5;5;4;3;5;1;4;3;4;2;5;2;3;4;2;4;5;2;4;2;5;3;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
952;22;3;1;1;Vigo;5;5;2;3;1;2;1;0;0;0;Football Manager 2024;Aragami;1;5;2;1;3;5;1;2;2;5;5;5;5;7;4;3;1;1;1;3;2;2;4;1;1;1;5;4;5;4;5;1;5;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
950;19;2;1;1;Burriana;2;4;3;1;1;2;0;1;1;0;Rocket league;Brawhalla;3;4;2;3;4;4;3;4;1;5;3;4;3;1;3;4;1;1;1;2;4;3;4;1;2;1;3;4;3;2;4;3;4;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
947;20;3;1;1;Almeria;3;4;3;1;1;2;1;1;1;0;Cod;Atlas earth;3;2;4;2;4;3;1;4;2;4;3;2;3;1;4;1;4;5;1;2;1;1;3;1;2;5;5;5;3;2;5;2;4;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
946;25;3;1;1;balsareny;1;4;4;2;1;3;1;0;0;0;ride 3;Call of duty;3;4;2;2;4;2;1;2;3;5;5;5;4;5;5;2;2;2;4;3;4;2;4;2;2;3;2;2;2;1;2;2;3;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
944;20;3;2;2;Pontevedra;5;3;3;1;1;1;1;0;1;0;Stardew valley;Sims 4;4;5;1;3;4;2;1;1;1;4;4;3;5;1;2;1;1;1;1;1;1;1;2;1;2;2;5;5;4;2;5;1;3;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
941;23;3;1;1;Manresa;1;4;3;3;1;4;0;0;1;0;Atlas earth;Sudoku;3;4;1;3;4;3;5;2;4;5;5;5;5;9;5;3;4;4;3;3;4;3;4;4;2;5;5;5;5;5;5;5;5;5;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
940;25;3;1;1;Madrid;4;6;4;2;1;1;0;1;1;0;Clash Royale;Brawl stars;5;4;5;4;5;5;5;4;3;4;5;4;4;1;5;4;5;4;4;3;2;1;5;4;5;5;4;4;4;4;5;2;4;3;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
936;25;3;1;1;MAdrid;4;6;3;2;1;2;0;1;1;0;The crew motorfest;Call of duty;4;5;5;3;4;3;3;4;1;5;5;5;3;3;4;5;1;3;4;2;4;3;5;1;1;1;5;4;4;3;5;3;5;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
935;24;3;1;1;Noain;6;2;4;2;1;3;1;0;1;0;Valorant;Elden Ring;5;4;5;3;4;2;4;4;2;3;4;3;2;3;4;2;4;5;4;2;3;4;3;4;3;4;5;4;2;4;2;4;2;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
934;21;3;2;2;Benidorm;2;5;3;2;1;2;0;0;1;0;Family island;Tornillos;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
932;19;2;2;2;Murcia;2;5;3;1;1;2;1;1;1;0;fortnite;gta;5;3;4;5;4;2;4;4;4;5;4;2;5;5;5;2;4;5;5;4;5;2;5;4;3;5;5;4;5;4;2;4;5;5;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
930;23;3;2;2;Cádiz;3;3;3;1;1;3;1;1;1;1;Lol;Sudoku;3;4;3;4;3;3;3;4;2;3;4;4;4;3;4;4;3;3;3;3;4;2;4;4;2;4;5;4;4;4;4;4;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
929;18;2;2;2;Las palmas;7;3;3;1;1;3;0;0;1;1;Zombie waves;Clash royal;4;3;3;2;2;2;1;1;1;4;4;5;4;1;4;4;1;2;1;1;2;2;4;1;1;4;5;5;5;1;5;4;4;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
927;19;2;2;2;hospitalet de llobregat;1;5;3;1;1;2;1;1;1;0;fortnite;sims;3;4;4;4;4;4;1;1;1;4;4;4;4;1;4;4;4;4;2;2;4;2;4;2;2;2;5;4;4;2;4;4;4;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
924;25;3;2;2;Hostalets de balenya;1;2;3;3;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;3;3;3;5;3;4;4;3;5;4;4;5;5;5;5;5;3;3;5;3;3;4;5
921;17;2;1;1;Madrid;4;6;3;3;1;1;0;0;1;0;Call of duty;Free fire;3;5;4;5;5;5;1;1;1;3;5;4;5;1;1;3;1;1;1;1;1;1;5;1;5;1;5;5;5;5;5;1;1;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
920;18;2;2;2;Tres Cantos;4;2;3;1;1;2;0;0;1;0;Design Home;Solitaire;5;2;5;2;5;5;1;4;2;5;4;5;5;2;5;4;1;4;5;2;4;4;2;2;2;1;4;2;4;2;5;4;2;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
911;25;3;2;2;barcelona;1;6;4;2;1;2;0;0;1;0;Sudoku;Majon;2;4;1;2;4;3;2;2;2;4;4;3;3;2;2;3;2;3;2;3;4;3;2;2;4;2;3;3;2;2;2;2;1;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
907;18;2;2;2;Valencia;2;5;3;1;1;3;0;1;1;0;Gta 5;Fortnite;4;5;4;2;3;5;2;5;4;5;5;2;3;1;1;2;1;1;4;5;2;4;4;1;2;4;5;1;5;4;5;5;4;5;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
906;20;3;2;2;Toledo;4;4;3;1;1;3;1;1;1;0;Gta4;Hamster ball;4;3;2;1;2;1;1;5;4;4;5;5;5;2;3;4;3;4;4;2;4;2;4;2;4;3;3;3;3;3;3;4;3;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
904;19;2;1;1;Santiago de Compostela;5;3;2;1;1;4;1;0;1;0;Bloodstrike;Fortnite;2;4;3;3;4;4;5;4;4;5;5;5;4;8;2;3;2;4;4;1;4;4;4;4;4;4;5;3;4;3;4;4;4;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
903;18;2;2;2;Almería;3;2;3;2;1;1;1;0;0;0;Osu;Roblox;3;4;3;4;5;2;4;4;2;2;4;5;4;2;4;3;2;2;3;5;4;2;5;2;2;2;2;4;4;2;1;5;5;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
902;23;3;2;2;Vigo;5;5;4;1;1;1;1;0;1;0;Club cooee;Free fire;5;5;3;2;4;4;1;1;1;5;3;5;4;4;5;3;1;5;1;1;4;3;5;1;1;1;5;1;5;1;5;5;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
901;22;3;2;2;San Juan de la Rambla;7;2;3;1;1;2;1;0;1;0;Juegosjuegos;FIFA;4;4;3;2;3;4;2;4;2;4;3;4;4;3;4;3;4;2;4;4;2;4;4;3;2;4;2;4;4;2;4;4;4;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
899;24;3;2;2;Barcelona;1;6;4;2;1;1;0;0;1;0;Hayday;Sudokus;3;4;3;3;3;4;1;1;1;4;4;3;4;1;5;1;1;1;1;5;4;5;5;1;1;1;2;5;3;1;4;3;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
898;25;3;1;1;Sevilla;3;5;2;2;1;2;0;0;1;0;Free fire;Fortnite;5;4;4;4;4;5;2;4;4;3;3;3;3;3;4;4;4;3;3;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
897;22;3;2;2;Madrid;4;6;3;1;1;2;1;0;1;0;Sims 4;Gta v;4;4;1;4;5;4;1;1;1;5;5;5;5;1;5;2;5;1;1;1;1;1;4;1;1;1;5;5;5;4;5;1;2;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
896;25;3;2;2;Sevilla;3;5;4;2;1;2;0;1;1;0;Merge master;Mario kart;4;5;3;4;5;5;4;2;4;5;5;5;4;3;5;3;2;2;5;5;5;5;5;4;2;4;4;5;3;4;5;4;2;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
895;25;3;2;2;Madrid;4;6;3;2;1;3;0;0;1;0;Royal mach;Diablo;4;4;4;4;2;2;1;1;1;4;4;3;4;1;2;2;1;1;1;1;4;1;1;1;1;1;5;4;4;1;4;4;2;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
894;19;2;2;2;Sevilla;3;5;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;5;2;4;3;4;3;4;4;5;5;5;5;5;4;4;4;4;4;3;4;4;5
893;21;3;1;1;Palmera;2;2;2;3;1;3;1;1;1;0;Fifa 25;Gta V;4;3;4;4;4;4;3;3;3;4;5;5;4;4;4;4;3;4;4;3;3;4;5;3;2;3;4;4;5;4;5;4;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
892;25;3;1;1;San Cristóbal de la lagun;7;4;4;2;1;1;0;0;1;0;Clash of clans;Tetris;2;4;1;2;2;2;1;1;1;4;4;4;5;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
891;21;3;2;2;Málaga;3;5;3;2;1;2;1;1;1;0;Hogwarts Legacies;Pugb;5;2;5;4;4;3;4;2;4;4;3;3;4;3;4;5;1;4;4;2;4;4;4;3;2;4;5;4;5;4;5;4;5;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
890;25;3;2;2;Barcelona;1;6;4;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
887;24;3;2;2;Granada;3;4;4;2;1;3;0;0;1;1;Roblox;Sims;4;5;4;4;5;5;2;4;1;4;4;5;4;3;4;5;2;2;4;4;2;4;4;2;2;4;4;5;5;4;4;4;5;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
885;22;3;2;2;Madrid;4;6;3;3;1;3;1;1;1;0;Disney dream light valley;Animal crossing;5;4;5;5;5;5;4;5;3;4;5;5;5;4;5;3;1;3;3;2;1;1;3;1;1;1;4;3;3;3;5;5;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
884;25;3;2;2;Madrid;4;6;4;2;1;2;1;0;1;0;Call of duty;Juegos de móvil;4;3;4;4;3;4;2;3;2;4;4;5;4;8;1;4;1;3;4;3;4;4;5;3;4;2;5;4;5;3;4;5;3;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
883;24;3;2;2;Cartagena;2;3;3;2;1;2;1;0;1;0;Mario;Bard;4;2;5;4;2;4;2;5;2;3;1;5;4;3;4;2;2;4;5;2;5;4;2;1;4;4;2;4;3;5;3;2;4;5;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
882;20;3;2;2;Caceres;3;4;3;1;1;1;0;0;1;0;Parchís;FIFA;4;4;2;3;3;1;1;2;1;5;3;2;4;1;3;2;3;3;1;4;1;3;3;4;1;1;2;3;3;3;2;4;2;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
878;20;3;1;1;A Coruña;5;5;2;3;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;2;4;5;4;5;4;5;4;4;4;4;4;4;4;2;4;4;3;3;4;4;4
876;24;3;1;1;Valdemoro;4;3;4;2;1;2;1;1;0;0;Battlefront II;Fallout New Vegas;1;5;1;1;4;5;1;1;1;4;5;5;5;1;4;1;1;1;1;1;1;4;3;1;1;1;5;5;5;1;5;2;5;3;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
869;25;3;1;1;murcia;2;4;3;1;1;1;1;0;1;0;fifa;brawl stars;4;3;4;4;4;4;2;4;2;4;2;3;4;3;4;5;4;3;3;4;4;3;4;3;4;2;4;4;5;4;2;5;3;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
868;24;3;2;2;Valdemoro;4;4;3;2;1;2;0;1;1;0;Pixel;Cod;5;4;4;4;4;5;4;4;4;5;5;4;4;2;5;2;5;5;4;2;4;4;4;2;2;4;5;5;5;5;5;4;5;5;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
867;24;3;2;2;Palma de Mallorca;1;4;4;2;1;1;1;0;0;0;Sims;Parchis;4;3;4;1;2;4;1;1;1;1;2;3;4;1;3;1;1;1;1;2;3;2;4;1;1;1;5;4;4;2;4;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
866;19;2;2;2;algeciras;3;3;2;3;1;1;0;0;1;0;brawl star;parchis;4;4;4;5;4;3;1;4;1;4;4;3;3;1;5;3;2;1;1;3;4;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
865;18;2;2;2;Guipuzkoa;6;2;3;1;1;2;1;0;1;1;Roblox;Minecraft;5;5;4;4;3;4;3;3;4;3;2;4;5;4;5;3;4;5;4;3;4;4;3;4;4;4;5;5;5;3;4;5;3;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
863;20;3;1;1;Badajoz;4;6;3;2;1;4;1;0;0;0;Hallo;Nfs;5;2;5;5;5;2;5;4;4;5;2;2;3;6;4;5;4;5;5;5;5;4;5;5;5;4;4;4;5;4;4;4;5;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
862;23;3;2;2;Torrejón de Ardoz;4;5;3;3;1;4;1;0;1;0;Honkai Star rail;Leage of legends;4;4;5;5;4;4;3;3;4;4;4;4;4;3;3;3;2;2;4;4;2;4;5;2;4;2;5;3;3;3;4;4;3;2;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
860;18;2;1;1;Barcelona;1;6;2;1;1;4;1;0;1;0;Binding of Isaac;Pokemon;5;5;4;5;5;5;1;5;1;5;5;4;5;1;5;5;1;5;1;1;4;5;5;1;1;1;5;5;5;4;5;5;1;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
859;23;3;2;2;Agullent;2;2;4;2;1;2;1;0;1;0;Fifa;Fornite;4;4;3;4;3;3;4;4;4;3;5;5;4;5;3;3;4;4;4;4;4;5;3;4;4;4;5;4;3;4;4;4;4;2;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
856;20;3;2;2;Barcelona;1;6;3;2;1;1;0;0;1;0;Roblox;Zombiecather;4;5;3;4;5;4;1;1;1;3;4;1;2;1;3;3;1;1;1;3;3;4;4;1;1;1;5;4;3;1;1;4;5;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
855;22;3;2;2;Madrid;4;6;4;1;1;1;0;0;0;1;Cooking fever;Genshin impact;3;3;3;3;3;3;3;3;3;3;3;4;4;2;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
853;24;3;2;2;Cartagena;2;3;3;2;1;2;1;0;1;0;Mario;Bard;4;2;4;2;4;2;4;4;2;3;5;2;4;3;4;2;3;2;2;5;3;4;2;1;4;4;2;3;4;2;5;2;5;2;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
852;18;2;1;1;Bilbao;6;5;3;1;1;4;1;0;1;0;Schedule 1;GTA V;4;5;4;4;5;4;1;1;1;5;5;3;5;1;5;3;1;1;1;2;3;4;4;1;1;1;5;4;5;1;5;3;5;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
848;24;3;2;2;Granada;3;5;4;1;1;2;1;0;0;0;Fornite;Fifa;5;3;2;2;3;5;4;4;3;5;4;4;5;5;5;5;4;4;2;5;4;3;5;3;5;4;5;5;5;5;4;4;5;5;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
846;25;3;2;2;Carlet;2;3;4;2;1;1;0;0;1;1;Codycross;Parchis;5;3;4;4;5;5;1;1;1;5;5;5;5;1;5;3;1;4;1;1;1;1;1;1;1;1;5;5;5;1;5;5;4;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
845;18;2;2;2;Sopela;6;1;3;1;1;1;0;0;1;0;Match tile;Sudoku;2;5;3;2;2;4;1;1;1;4;4;4;5;1;4;1;1;1;1;1;1;1;2;1;1;1;5;4;5;2;3;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
844;21;3;2;2;Órgiva;3;2;3;1;1;2;1;0;1;0;Dress to impress;Jail break;4;5;3;4;4;4;5;2;1;4;5;2;4;2;2;4;2;1;5;1;1;4;4;1;1;1;5;1;4;1;4;2;1;2;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
842;20;3;2;2;Valencia;2;5;3;2;1;3;1;0;1;0;Stardew Valley;Dead by daylight;3;4;2;2;2;5;4;4;3;4;5;4;5;3;2;2;2;2;2;4;3;4;3;2;2;2;4;4;4;2;4;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
841;24;3;1;1;Sopela;6;3;3;1;1;1;1;0;1;0;Fortnite;Minecraft;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
840;23;3;2;2;Alcalá de Guadaíra;3;4;4;1;1;2;0;1;0;1;Mario bros;Fornite;4;5;5;4;3;3;4;5;4;4;5;4;5;5;4;5;5;5;3;4;5;5;4;4;5;4;5;4;4;4;5;4;5;4;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
839;24;3;1;1;Santa Cruz de Tenerife;7;5;3;2;1;2;1;0;0;0;GTA V;Call of duty black ops 6;3;4;3;3;4;3;4;2;1;5;5;5;5;1;2;3;2;1;3;2;4;5;5;2;4;1;3;3;4;2;5;4;3;2;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
836;25;3;2;2;Orihuela;2;2;3;2;1;2;1;1;1;0;Halo;Calle of duty;3;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
830;18;2;1;1;Lleida;1;4;3;1;1;1;1;0;1;0;Fortninte;Brawl estars;4;4;4;4;3;4;5;4;4;5;4;5;3;9;5;4;4;1;2;1;2;3;4;2;2;4;5;4;2;3;4;4;2;5;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
829;19;2;1;1;Usurbil;6;2;3;1;1;3;1;0;1;0;Yandere simulator;Minecraft;4;5;2;3;4;5;1;2;1;5;4;4;4;1;5;4;4;2;1;4;4;3;4;1;3;4;5;4;4;2;4;4;3;3;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
827;22;3;2;2;Madrid;4;6;3;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;4;4;4;4;3;3;4;3;4;4;3;4;4;3;4;4;3;4;4;4;3;4
826;19;2;2;2;Mutxamel;2;3;3;1;1;1;0;0;1;1;Sudoku;Solitario;4;3;4;4;4;4;1;5;1;4;3;3;3;1;1;2;2;3;1;1;2;4;4;1;1;1;5;4;3;1;5;4;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
825;20;3;1;1;Cádiz;3;5;3;1;1;2;0;1;0;0;Rainbow Six Siege;Grand theft auto;5;2;4;4;5;3;5;4;4;4;4;3;4;4;4;4;1;4;5;3;3;4;4;4;3;4;5;5;5;4;5;5;5;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
823;24;3;2;2;Fuenmayor;6;2;3;2;1;2;0;1;0;0;Mario cars;Tetrik;4;3;4;5;3;2;4;4;4;2;2;4;4;5;4;4;5;4;4;2;4;3;3;4;2;5;4;4;4;4;3;4;2;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
822;24;3;2;2;Murcia;2;5;4;2;1;3;1;1;1;0;Terraria;Tsuki;4;3;4;3;4;3;4;4;4;3;4;3;4;3;4;2;4;3;4;4;3;4;4;3;3;4;3;3;4;3;4;4;4;3;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
819;21;3;2;2;Almoradí;2;4;3;1;1;1;0;1;1;0;Parchis;Sopas de letras;4;4;3;2;1;3;1;1;1;3;4;3;3;1;5;3;1;1;1;1;3;1;4;1;1;1;5;5;4;1;4;3;3;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
